746, 5665656, 3047.83, 3131.8
747, 5673664, 3047.43, 3131.4
748, 5681207, 3046.6, 3130.56
749, 5688996, 3046.04, 3130
750, 5696447, 3045.13, 3129.07
751, 5704708, 3044.7, 3128.65
752, 5712204, 3044.07, 3128.01
753, 5719284, 3042.93, 3126.85
754, 5727095, 3042.41, 3126.33
755, 5735662, 3042.11, 3126.04
0, 5735662, 3042.11, 3126.04
757, 5751284, 3047.24, 3131.16
758, 5759099, 3046.5, 3130.42
759, 5766531, 3045.95, 3129.86
760, 5773963, 3044.95, 3128.85
761, 5781447, 3043.99, 3127.88
762, 5789108, 3043.35, 3127.24
763, 5796550, 3042.43, 3126.31
764, 5804453, 3041.82, 3125.7
765, 5812791, 3041.43, 3125.3
766, 5820779, 3041.02, 3124.9
767, 5829152, 3040.61, 3124.49
768, 5836207, 3039.45, 3123.32
769, 5844682, 3039.12, 3122.99
770, 5852486, 3038.59, 3122.46
771, 5859432, 3037.4, 3121.26
772, 5867055, 3036.7, 3120.55
773, 5874381, 3035.95, 3119.79
774, 5882642, 3035.68, 3119.52
0, 5882642, 3035.68, 3119.52
776, 5897013, 3040.13, 3123.95
777, 5904573, 3039.51, 3123.33
778, 5913289, 3039.26, 3123.08
779, 5921146, 3038.47, 3122.29
780, 5928971, 3037.79, 3121.6
781, 5936745, 3037.2, 3121.01
782, 5944509, 3036.62, 3120.43
783, 5952159, 3035.74, 3119.54
784, 5959140, 3034.86, 3118.64
785, 5967166, 3034.65, 3118.43
786, 5974090, 3033.68, 3117.46
787, 5982011, 3033.3, 3117.07
0, 5982011, 3033.3, 3117.07
788, 5998192, 3039.17, 3122.94
790, 6005085, 3038.09, 3121.85
791, 6012661, 3037.34, 3121.09
792, 6021128, 3037.18, 3120.93
793, 6028614, 3036.49, 3120.24
794, 6035953, 3035.64, 3119.38
0, 6035953, 3035.64, 3119.38
796, 6052143, 3041.82, 3125.55
797, 6059791, 3041.07, 3124.8
798, 6067504, 3040.28, 3124.01
0, 6067504, 3040.28, 3124.01
799, 6081599, 3044.2, 3127.9
801, 6088954, 3043.51, 3127.21
802, 6096075, 3042.58, 3126.26
803, 6104112, 3042.16, 3125.84
804, 6112753, 3041.91, 3125.6
805, 6120290, 3041.3, 3124.99
0, 6120290, 3041.3, 3124.99
806, 6135410, 3045.85, 3129.52
808, 6143560, 3045.51, 3129.18
809, 6150378, 3044.46, 3128.12
810, 6157489, 3043.53, 3127.18
811, 6164875, 3042.67, 3126.31
812, 6171965, 3041.8, 3125.43
813, 6179630, 3041.01, 3124.63
814, 6186371, 3039.89, 3123.5
815, 6193906, 3039.19, 3122.79
816, 6200909, 3038.45, 3122.04
817, 6208689, 3037.78, 3121.36
818, 6216935, 3037.44, 3121.03
0, 6216935, 3037.44, 3121.03
819, 6231909, 3041.36, 3124.93
0, 6231909, 3041.36, 3124.93
822, 6246717, 3045.29, 3128.84
0, 6246717, 3045.29, 3128.84
824, 6261485, 3049.48, 3133.02
825, 6269704, 3049.12, 3132.66
826, 6277901, 3048.58, 3132.12
827, 6284943, 3047.55, 3131.08
0, 6284943, 3047.55, 3131.08
829, 6299608, 3051.9, 3135.41
830, 6306769, 3051.05, 3134.55
0, 6306769, 3051.05, 3134.55
832, 6321965, 3055.68, 3139.17
833, 6329926, 3054.98, 3138.47
834, 6336445, 3053.8, 3137.27
835, 6344316, 3053.28, 3136.74
836, 6352285, 3052.75, 3136.22
837, 6359866, 3052.03, 3135.49
838, 6368036, 3051.55, 3135.01
839, 6375186, 3050.76, 3134.21
840, 6381972, 3049.68, 3133.11
0, 6381972, 3049.68, 3133.11
841, 6395143, 3052.43, 3135.83
843, 6402263, 3051.65, 3135.04
844, 6409588, 3050.81, 3134.2
845, 6417502, 3050.16, 3133.55
846, 6424530, 3049.25, 3132.62
847, 6431474, 3048.23, 3131.58
0, 6431474, 3048.23, 3131.58
848, 6446549, 3052.6, 3135.95
850, 6454218, 3052.04, 3135.38
851, 6461436, 3051.07, 3134.4
852, 6469076, 3050.47, 3133.8
0, 6469076, 3050.47, 3133.8
853, 6483191, 3053.94, 3137.24
855, 6491396, 3053.54, 3136.85
856, 6499643, 3053.19, 3136.5
0, 6499643, 3053.19, 3136.5
858, 6514586, 3057.28, 3140.57
859, 6521817, 3056.35, 3139.64
860, 6529715, 3055.96, 3139.24
861, 6537062, 3055.17, 3138.44
862, 6544904, 3054.61, 3137.89
863, 6552652, 3054.17, 3137.44
864, 6560514, 3053.49, 3136.76
865, 6568013, 3052.65, 3135.91
866, 6575698, 3051.76, 3135.02
867, 6583177, 3051.05, 3134.31
0, 6583177, 3051.05, 3134.31
869, 6598239, 3054.82, 3138.06
0, 6598239, 3054.82, 3138.06
871, 6614033, 3059.21, 3142.44
872, 6621072, 3058.27, 3141.49
873, 6628372, 3057.29, 3140.51
874, 6635724, 3056.47, 3139.68
875, 6643442, 3055.89, 3139.1
876, 6651458, 3055.34, 3138.55
877, 6658912, 3054.58, 3137.78
0, 6658912, 3054.58, 3137.78
879, 6676500, 3061.41, 3144.63
0, 6676500, 3061.41, 3144.63
881, 6692175, 3066.26, 3149.48
882, 6699339, 3065.25, 3148.46
883, 6706219, 3064.09, 3147.28
884, 6713497, 3063.21, 3146.4
885, 6721867, 3062.74, 3145.93
0, 6721867, 3062.74, 3145.93
887, 6737517, 3067.54, 3150.72
888, 6744143, 3066.58, 3149.75
889, 6751249, 3065.59, 3148.75
890, 6759627, 3065.32, 3148.48
891, 6766463, 3064.24, 3147.39
892, 6774604, 3063.57, 3146.72
893, 6782480, 3062.92, 3146.07
894, 6790676, 3062.54, 3145.69
895, 6799086, 3062.11, 3145.26
896, 6807087, 3061.46, 3144.61
897, 6814796, 3060.99, 3144.14
0, 6814796, 3060.99, 3144.14
898, 6829538, 3064.84, 3147.97
900, 6836566, 3063.79, 3146.91
901, 6844251, 3063.16, 3146.28
902, 6851736, 3062.36, 3145.47
903, 6858794, 3061.42, 3144.53
904, 6866347, 3060.75, 3143.85
905, 6873555, 3059.97, 3143.06
906, 6882162, 3059.56, 3142.66
907, 6889951, 3059.05, 3142.14
908, 6897218, 3058.22, 3141.31
909, 6904948, 3057.64, 3140.72
0, 6904948, 3057.64, 3140.72
911, 6920366, 3062.02, 3145.09
912, 6927876, 3061.26, 3144.33
913, 6935833, 3060.59, 3143.66
0, 6935833, 3060.59, 3143.66
914, 6951273, 3065.18, 3148.24
916, 6959380, 3064.75, 3147.81
917, 6967179, 3064.09, 3147.15
0, 6967179, 3064.09, 3147.15
919, 6982879, 3068.77, 3151.83
920, 6990446, 3068.08, 3151.13
921, 6997066, 3066.97, 3150.01
0, 6997066, 3066.97, 3150.01
923, 7012651, 3071.57, 3154.6
924, 7019896, 3070.85, 3153.88
925, 7027102, 3070.05, 3153.07
0, 7027102, 3070.05, 3153.07
927, 7042555, 3074.48, 3157.49
928, 7049158, 3073.33, 3156.32
929, 7057080, 3072.73, 3155.73
930, 7064597, 3072.1, 3155.09
931, 7072215, 3071.36, 3154.35
932, 7080628, 3071.01, 3154
933, 7088252, 3070.5, 3153.49
0, 7088252, 3070.5, 3153.49
935, 7102755, 3074.23, 3157.2
0, 7102755, 3074.23, 3157.2
937, 7118100, 3078.51, 3161.47
938, 7125454, 3077.89, 3160.85
939, 7133379, 3077.35, 3160.3
0, 7133379, 3077.35, 3160.3
940, 7149409, 3081.64, 3164.59
0, 7149409, 3081.64, 3164.59
943, 7164741, 3085.78, 3168.73
944, 7172456, 3085.15, 3168.09
945, 7181001, 3084.94, 3167.9
946, 7188695, 3084.3, 3167.25
0, 7188695, 3084.3, 3167.25
947, 7204100, 3088.23, 3171.17
949, 7211618, 3087.65, 3170.59
950, 7218377, 3086.56, 3169.49
951, 7225356, 3085.77, 3168.69
952, 7232785, 3084.9, 3167.81
953, 7240124, 3084.08, 3166.98
0, 7240124, 3084.08, 3166.98
954, 7255192, 3087.95, 3170.85
956, 7262595, 3087.29, 3170.18
0, 7262595, 3087.29, 3170.18
957, 7276752, 3090.45, 3173.32
959, 7284147, 3089.78, 3172.64
960, 7292965, 3089.69, 3172.56
961, 7299666, 3088.67, 3171.53
0, 7299666, 3088.67, 3171.53
963, 7314436, 3092.12, 3174.96
964, 7322205, 3091.46, 3174.3
965, 7329078, 3090.45, 3173.28
966, 7336964, 3089.91, 3172.74
967, 7344247, 3089.24, 3172.07
968, 7352431, 3088.77, 3171.59
969, 7360146, 3088.22, 3171.04
970, 7367121, 3087.39, 3170.2
971, 7374244, 3086.54, 3169.34
972, 7382216, 3085.89, 3168.69
0, 7382216, 3085.89, 3168.69
974, 7397500, 3090.56, 3173.35
975, 7404935, 3089.65, 3172.44
976, 7413207, 3089.12, 3171.92
977, 7421056, 3088.49, 3171.28
978, 7427555, 3087.41, 3170.19
979, 7434658, 3086.53, 3169.3
980, 7443084, 3086.12, 3168.89
981, 7450361, 3085.41, 3168.17
982, 7457568, 3084.52, 3167.28
983, 7464973, 3083.74, 3166.49
984, 7473082, 3083.44, 3166.19
985, 7479664, 3082.41, 3165.15
986, 7487405, 3081.77, 3164.51
987, 7494180, 3080.8, 3163.52
0, 7494180, 3080.8, 3163.52
988, 7509015, 3084.11, 3166.82
990, 7516718, 3083.58, 3166.29
991, 7524747, 3083.27, 3165.98
992, 7531878, 3082.5, 3165.2
993, 7539080, 3081.64, 3164.33
994, 7546592, 3081.04, 3163.72
995, 7553006, 3080.08, 3162.75
996, 7560558, 3079.4, 3162.07
997, 7568343, 3078.7, 3161.37
998, 7576401, 3078.1, 3160.77
999, 7583958, 3077.49, 3160.15
1000, 7590963, 3076.72, 3159.38
